,original_state,end_state,action,episode
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  4.3262274e-16  5.4625351e-16  3.8534362e-15
 -3.7883517e-16  9.9673497e-17  6.4728537e-16 -1.1605478e-16
 -1.0423326e-15  1.7884931e-15  1.3925727e-15 -3.9748040e-16
  1.7063263e-16 -3.4170859e-15  1.4342980e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -4.7333255e-16  3.5105741e-16  4.1347693e-15
 -4.7848701e-16 -1.5397760e-15  6.1839731e-16 -1.1380446e-16
 -1.1137308e-15  1.7804364e-15  1.3703575e-15 -4.0352935e-16
  1.9284363e-16 -3.4133605e-15  1.4933325e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",821.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -4.7333255e-16  3.5105741e-16  4.1347693e-15
 -4.7848701e-16 -1.5397760e-15  6.1839731e-16 -1.1380446e-16
 -1.1137308e-15  1.7804364e-15  1.3703575e-15 -4.0352935e-16
  1.9284363e-16 -3.4133605e-15  1.4933325e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.0675587e-15  4.2643916e-16  3.7799434e-15
  2.9817219e-16  1.2824229e-15  7.6785262e-16 -1.2070202e-16
 -1.0500752e-15  1.7866921e-15  1.3893896e-15 -3.9360562e-16
  1.7585946e-16 -3.4178709e-15  1.4409026e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",822.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.0675587e-15  4.2643916e-16  3.7799434e-15
  2.9817219e-16  1.2824229e-15  7.6785262e-16 -1.2070202e-16
 -1.0500752e-15  1.7866921e-15  1.3893896e-15 -3.9360562e-16
  1.7585946e-16 -3.4178709e-15  1.4409026e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.2081338e-16  6.4498991e-16  3.8937118e-15
 -8.6680958e-16 -9.3292558e-16  5.4505204e-16 -1.1782636e-16
 -1.0558598e-15  1.7871076e-15  1.3877058e-15 -3.9804508e-16
  1.7464898e-16 -3.4169824e-15  1.4466388e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",823.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.2081338e-16  6.4498991e-16  3.8937118e-15
 -8.6680958e-16 -9.3292558e-16  5.4505204e-16 -1.1782636e-16
 -1.0558598e-15  1.7871076e-15  1.3877058e-15 -3.9804508e-16
  1.7464898e-16 -3.4169824e-15  1.4466388e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  7.4167523e-16  3.6121479e-16  3.7863114e-15
  1.0044711e-16  6.3005821e-16  7.4417578e-16 -1.1443157e-16
 -1.0770695e-15  1.7807468e-15  1.3806221e-15 -3.9967115e-16
  1.7880994e-16 -3.4125340e-15  1.4660756e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",824.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  7.4167523e-16  3.6121479e-16  3.7863114e-15
  1.0044711e-16  6.3005821e-16  7.4417578e-16 -1.1443157e-16
 -1.0770695e-15  1.7807468e-15  1.3806221e-15 -3.9967115e-16
  1.7880994e-16 -3.4125340e-15  1.4660756e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  6.2796693e-17  6.5585068e-16  3.8358942e-15
 -7.7700863e-16 -4.6578686e-16  5.6881873e-16 -1.1628340e-16
 -1.0394855e-15  1.7882833e-15  1.3928309e-15 -3.9688753e-16
  1.6910916e-16 -3.4172352e-15  1.4321052e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",825.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  6.2796693e-17  6.5585068e-16  3.8358942e-15
 -7.7700863e-16 -4.6578686e-16  5.6881873e-16 -1.1628340e-16
 -1.0394855e-15  1.7882833e-15  1.3928309e-15 -3.9688753e-16
  1.6910916e-16 -3.4172352e-15  1.4321052e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -1.6173859e-16  1.8612926e-16  4.2021398e-15
  3.0343248e-17 -9.8497480e-16  7.1301815e-16 -1.1629073e-16
 -1.1234132e-15  1.7778451e-15  1.3671477e-15 -4.0168454e-16
  1.9589135e-16 -3.4125445e-15  1.5025402e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",826.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -1.6173859e-16  1.8612926e-16  4.2021398e-15
  3.0343248e-17 -9.8497480e-16  7.1301815e-16 -1.1629073e-16
 -1.1234132e-15  1.7778451e-15  1.3671477e-15 -4.0168454e-16
  1.9589135e-16 -3.4125445e-15  1.5025402e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.2928881e-15  3.0164042e-16  3.8911245e-15
  6.5243247e-16  1.5887251e-15  8.3597382e-16 -1.2044843e-16
 -1.0503144e-15  1.7872389e-15  1.3895781e-15 -3.9375309e-16
  1.7641358e-16 -3.4183975e-15  1.4400013e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",827.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.2928881e-15  3.0164042e-16  3.8911245e-15
  6.5243247e-16  1.5887251e-15  8.3597382e-16 -1.2044843e-16
 -1.0503144e-15  1.7872389e-15  1.3895781e-15 -3.9375309e-16
  1.7641358e-16 -3.4183975e-15  1.4400013e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.9385913e-16  5.9098685e-16  3.9374335e-15
 -8.1196547e-16 -1.0694654e-15  5.5584277e-16 -1.1754929e-16
 -1.0664122e-15  1.7852615e-15  1.3846561e-15 -3.9813788e-16
  1.7875237e-16 -3.4162124e-15  1.4552432e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",828.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.9385913e-16  5.9098685e-16  3.9374335e-15
 -8.1196547e-16 -1.0694654e-15  5.5584277e-16 -1.1754929e-16
 -1.0664122e-15  1.7852615e-15  1.3846561e-15 -3.9813788e-16
  1.7875237e-16 -3.4162124e-15  1.4552432e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  5.4588685e-16  7.1097209e-16  3.4983435e-15
 -6.2836456e-16  4.8424312e-16  6.0332579e-16 -1.1595750e-16
 -1.0468404e-15  1.7842558e-15  1.3897741e-15 -3.9659980e-16
  1.7113636e-16 -3.4143528e-15  1.4411012e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",829.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  5.4588685e-16  7.1097209e-16  3.4983435e-15
 -6.2836456e-16  4.8424312e-16  6.0332579e-16 -1.1595750e-16
 -1.0468404e-15  1.7842558e-15  1.3897741e-15 -3.9659980e-16
  1.7113636e-16 -3.4143528e-15  1.4411012e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -9.5892838e-17  7.0486657e-16  3.8268423e-15
 -9.3090763e-16 -6.8206248e-16  5.3666763e-16 -1.1803273e-16
 -1.0388519e-15  1.7884313e-15  1.3931116e-15 -3.9702917e-16
  1.6973602e-16 -3.4176223e-15  1.4326348e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",830.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -9.5892838e-17  7.0486657e-16  3.8268423e-15
 -9.3090763e-16 -6.8206248e-16  5.3666763e-16 -1.1803273e-16
 -1.0388519e-15  1.7884313e-15  1.3931116e-15 -3.9702917e-16
  1.6973602e-16 -3.4176223e-15  1.4326348e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.1352289e-15 -8.0303931e-17  4.2151947e-15
  1.2928619e-15  1.2451605e-15  9.5369049e-16 -1.2081868e-16
 -1.1039864e-15  1.7784909e-15  1.3722426e-15 -3.9519783e-16
  1.9212088e-16 -3.4142837e-15  1.4860990e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",831.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.1352289e-15 -8.0303931e-17  4.2151947e-15
  1.2928619e-15  1.2451605e-15  9.5369049e-16 -1.2081868e-16
 -1.1039864e-15  1.7784909e-15  1.3722426e-15 -3.9519783e-16
  1.9212088e-16 -3.4142837e-15  1.4860990e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  4.3230381e-16  5.4642577e-16  3.8536475e-15
 -3.7949053e-16  9.9622430e-17  6.4700225e-16 -1.1576450e-16
 -1.0421438e-15  1.7886496e-15  1.3921937e-15 -3.9765944e-16
  1.6958052e-16 -3.4171499e-15  1.4334869e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",832.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  4.3230381e-16  5.4642577e-16  3.8536475e-15
 -3.7949053e-16  9.9622430e-17  6.4700225e-16 -1.1576450e-16
 -1.0421438e-15  1.7886496e-15  1.3921937e-15 -3.9765944e-16
  1.6958052e-16 -3.4171499e-15  1.4334869e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -4.7306774e-16  3.5076373e-16  4.1338816e-15
 -4.7819330e-16 -1.5396539e-15  6.1856328e-16 -1.1428607e-16
 -1.1135076e-15  1.7802388e-15  1.3706327e-15 -4.0352197e-16
  1.9229481e-16 -3.4134189e-15  1.4936231e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",833.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -4.7306774e-16  3.5076373e-16  4.1338816e-15
 -4.7819330e-16 -1.5396539e-15  6.1856328e-16 -1.1428607e-16
 -1.1135076e-15  1.7802388e-15  1.3706327e-15 -4.0352197e-16
  1.9229481e-16 -3.4134189e-15  1.4936231e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.0671064e-15  4.2623638e-16  3.7794343e-15
  2.9772430e-16  1.2819399e-15  7.6829689e-16 -1.2067005e-16
 -1.0499026e-15  1.7866241e-15  1.3893891e-15 -3.9376579e-16
  1.7553344e-16 -3.4178984e-15  1.4408520e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",834.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.0671064e-15  4.2623638e-16  3.7794343e-15
  2.9772430e-16  1.2819399e-15  7.6829689e-16 -1.2067005e-16
 -1.0499026e-15  1.7866241e-15  1.3893891e-15 -3.9376579e-16
  1.7553344e-16 -3.4178984e-15  1.4408520e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.2131002e-16  6.4553736e-16  3.8932603e-15
 -8.6782702e-16 -9.3297810e-16  5.4498995e-16 -1.1779663e-16
 -1.0557045e-15  1.7871546e-15  1.3876379e-15 -3.9852442e-16
  1.7455634e-16 -3.4170650e-15  1.4463606e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",835.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.2131002e-16  6.4553736e-16  3.8932603e-15
 -8.6782702e-16 -9.3297810e-16  5.4498995e-16 -1.1779663e-16
 -1.0557045e-15  1.7871546e-15  1.3876379e-15 -3.9852442e-16
  1.7455634e-16 -3.4170650e-15  1.4463606e-15]","[ 5.49163222e-01  9.82131541e-01 -1.56724621e-02  9.53098759e-02
  1.61517948e-01 -5.24010837e-01  5.23454487e-01 -5.23700058e-01
 -1.22191489e+00  5.23906291e-01 -1.22206390e+00  5.23678303e-01
  5.23179531e-01  7.42059466e-16  3.60990646e-16  3.78635289e-15
  1.01379236e-16  6.30607877e-16  7.44133744e-16 -1.14690392e-16
 -1.07699858e-15  1.78072647e-15  1.38026856e-15 -3.98960089e-16
  1.78792839e-16 -3.41246662e-15  1.46607332e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",836.0
0,"[ 5.49163222e-01  9.82131541e-01 -1.56724621e-02  9.53098759e-02
  1.61517948e-01 -5.24010837e-01  5.23454487e-01 -5.23700058e-01
 -1.22191489e+00  5.23906291e-01 -1.22206390e+00  5.23678303e-01
  5.23179531e-01  7.42059466e-16  3.60990646e-16  3.78635289e-15
  1.01379236e-16  6.30607877e-16  7.44133744e-16 -1.14690392e-16
 -1.07699858e-15  1.78072647e-15  1.38026856e-15 -3.98960089e-16
  1.78792839e-16 -3.41246662e-15  1.46607332e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  6.2639926e-17  6.5614380e-16  3.8360924e-15
 -7.7673811e-16 -4.6610635e-16  5.6885854e-16 -1.1680902e-16
 -1.0394893e-15  1.7885416e-15  1.3927742e-15 -3.9723770e-16
  1.6946163e-16 -3.4173032e-15  1.4321936e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",837.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  6.2639926e-17  6.5614380e-16  3.8360924e-15
 -7.7673811e-16 -4.6610635e-16  5.6885854e-16 -1.1680902e-16
 -1.0394893e-15  1.7885416e-15  1.3927742e-15 -3.9723770e-16
  1.6946163e-16 -3.4173032e-15  1.4321936e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -1.6146329e-16  1.8610332e-16  4.2020690e-15
  3.1254937e-17 -9.8435160e-16  7.1271528e-16 -1.1592956e-16
 -1.1232242e-15  1.7781481e-15  1.3666519e-15 -4.0145439e-16
  1.9596114e-16 -3.4126669e-15  1.5023424e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",838.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -1.6146329e-16  1.8610332e-16  4.2020690e-15
  3.1254937e-17 -9.8435160e-16  7.1271528e-16 -1.1592956e-16
 -1.1232242e-15  1.7781481e-15  1.3666519e-15 -4.0145439e-16
  1.9596114e-16 -3.4126669e-15  1.5023424e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.2928528e-15  3.0157168e-16  3.8913227e-15
  6.5260670e-16  1.5881653e-15  8.3616461e-16 -1.2090841e-16
 -1.0502922e-15  1.7872863e-15  1.3888187e-15 -3.9385312e-16
  1.7567160e-16 -3.4184054e-15  1.4402427e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",839.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.2928528e-15  3.0157168e-16  3.8913227e-15
  6.5260670e-16  1.5881653e-15  8.3616461e-16 -1.2090841e-16
 -1.0502922e-15  1.7872863e-15  1.3888187e-15 -3.9385312e-16
  1.7567160e-16 -3.4184054e-15  1.4402427e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.9293364e-16  5.9123953e-16  3.9385181e-15
 -8.1156720e-16 -1.0684077e-15  5.5576039e-16 -1.1709061e-16
 -1.0665289e-15  1.7853754e-15  1.3843049e-15 -3.9870174e-16
  1.7826119e-16 -3.4163094e-15  1.4546608e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",840.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.9293364e-16  5.9123953e-16  3.9385181e-15
 -8.1156720e-16 -1.0684077e-15  5.5576039e-16 -1.1709061e-16
 -1.0665289e-15  1.7853754e-15  1.3843049e-15 -3.9870174e-16
  1.7826119e-16 -3.4163094e-15  1.4546608e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  5.4634620e-16  7.1060649e-16  3.4989957e-15
 -6.2719232e-16  4.8510884e-16  6.0294966e-16 -1.1573091e-16
 -1.0470509e-15  1.7842304e-15  1.3895316e-15 -3.9722425e-16
  1.7033270e-16 -3.4143841e-15  1.4409254e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",841.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  5.4634620e-16  7.1060649e-16  3.4989957e-15
 -6.2719232e-16  4.8510884e-16  6.0294966e-16 -1.1573091e-16
 -1.0470509e-15  1.7842304e-15  1.3895316e-15 -3.9722425e-16
  1.7033270e-16 -3.4143841e-15  1.4409254e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -9.5748472e-17  7.0497488e-16  3.8274005e-15
 -9.3089016e-16 -6.8162059e-16  5.3658733e-16 -1.1826876e-16
 -1.0389639e-15  1.7883985e-15  1.3926977e-15 -3.9692088e-16
  1.6935804e-16 -3.4174908e-15  1.4326380e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",842.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -9.5748472e-17  7.0497488e-16  3.8274005e-15
 -9.3089016e-16 -6.8162059e-16  5.3658733e-16 -1.1826876e-16
 -1.0389639e-15  1.7883985e-15  1.3926977e-15 -3.9692088e-16
  1.6935804e-16 -3.4174908e-15  1.4326380e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.1358534e-15 -8.1259868e-17  4.2152629e-15
  1.2954692e-15  1.2453842e-15  9.5393211e-16 -1.2118492e-16
 -1.1037186e-15  1.7786195e-15  1.3718513e-15 -3.9535477e-16
  1.9148879e-16 -3.4144199e-15  1.4865842e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",843.0
